bbnumber,customercategory,clientsegment,segmenttype,economicactivity,customerstatus,partition_date,td_hc_ob_amt_avg_12m,td_local_ccy_active_tag,hc_active_tag,depo_trb_avg_3m,time_deposit_us_dollar_others,savings_account_usd_us_dollar_others,total_cr_txn_amt_avg_3m,otc_offus_check_depo_txn_amt_avg_9m,gross_monthly_income,td_foreign_ccy_active_tag,casa_active_tag,savings_account_php_philippine_peso_others,otc_onus_check_depo_txn_amt_sum_3m,otc_onus_check_depo_txn_amt_sum_9m,digibanker_cr_txn_amt_sum_3m,otc_fund_transfer_txn_amt_sum_6m,mob_depo_max,inclearing_check_dr_txn_amt_sum_9m,total_cr_txn_amt_avg_pct_chg_6m,digibanker_cr_txn_cnt_sum_12m,total_dr_txn_amt_avg_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_9m,mtd_adb_casa_amt_pct_chg_3m,total_cr_txn_amt_max_pct_chg_12m,total_cr_txn_amt_max_pct_chg_6m,trb_amt_avg_pct_chg_12m,mtd_adb_casa_amt_pct_chg_6m,trb_amt_max_pct_chg_6m,trb_amt_max_pct_chg_3m,otc_offus_check_depo_txn_cnt_max_pct_chg_6m,mtd_adb_casa_amt_pct_chg_9m,mtd_adb_casa_max_pct_chg_3m,total_dr_txn_amt_avg_pct_chg_6m,otc_offus_check_depo_txn_cnt_max_pct_chg_12m,trb_amt_avg_pct_chg_9m,mtd_adb_casa_avg_pct_chg_12m,trb_amt_max_pct_chg_12m,total_cr_txn_cnt_max_pct_chg_9m,checking_account_philippine_peso_business_plus_account,mtd_adb_casa_avg_pct_chg_6m,total_cr_txn_cnt_min_pct_chg_3m,trb_amt_avg_pct_chg_6m,mtd_adb_casa_max_pct_chg_6m,time_deposit_chinese_yuan_others,total_cr_txn_amt_min_pct_chg_6m,mtd_adb_casa_amt_pct_chg_12m,total_dr_txn_cnt_avg_pct_chg_12m,mtd_adb_casa_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_9m,atm_cash_withdrawal_txn_cnt_avg_12m,credit_card_active_tag,otc_check_encash_txn_cnt_sum_3m,non_casa_td_active_tag,total_cr_txn_amt_max_pct_chg_3m,mtd_adb_pct_chg_casa_1m,trb_amt_min_pct_chg_3m,checking_account_philippine_peso_others,inclearing_check_dr_txn_cnt_max_pct_chg_6m,total_cr_txn_cnt_avg_pct_chg_6m,total_dr_txn_amt_max_pct_chg_3m,all_access_active_tag,mtd_adb_casa_min_pct_chg_3m,total_dr_txn_cnt_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_3m,total_cr_txn_amt_min_pct_chg_3m,otc_check_encash_txn_cnt_max_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_max_pct_chg_6m,total_cr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_min_pct_chg_6m,otc_cash_depo_cr_txn_cnt_sum_3m,total_cr_txn_cnt_max_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_3m,internet_pos_txn_cnt_avg_12m,total_dr_txn_cnt_avg_pct_chg_6m,total_dr_txn_cnt_max_pct_chg_3m,inclearing_check_dr_txn_amt_min_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_6m,savings_account_usd_chinese_yuan_others,inclearing_check_dr_txn_cnt_max_pct_chg_3m,otc_check_encash_txn_amt_sum_12m,otc_cash_depo_cr_txn_cnt_max_pct_chg_9m,total_dr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_3m,total_dr_txn_amt_pct_chg_9m,savings_account_usd_pound_sterling_others,otc_bills_pmt_txn_amt_sum_12m,total_dr_txn_amt_pct_chg_6m,total_dr_txn_cnt_pct_chg_12m,total_cr_txn_amt_pct_chg_9m,savings_account_usd_korean_won_others,otc_cash_depo_cr_txn_amt_sum_9m,total_dr_txn_amt_pct_chg_3m,savings_account_usd_european_ccy_unit_others,total_cr_txn_amt_pct_chg_6m,otc_bills_pmt_txn_amt_sum_3m,total_dr_txn_cnt_pct_chg_9m,total_cr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_12m,ob_amt_al,otc_bills_pmt_txn_amt_sum_6m,joint_acct_active_tag,total_dr_txn_cnt_pct_chg_3m,total_cr_txn_cnt_avg_pct_chg_3m,trb_amt_min_pct_chg_6m,savings_account_usd_swiss_franc_others,total_dr_txn_cnt_avg_pct_chg_3m,total_dr_txn_cnt_pct_chg_6m,savings_account_usd_yen_others,al_truck_active_tag,savings_account_usd_australian_dollar_others,epcs_cr_txn_amt_sum_9m,sbol_fund_transfer_txn_cnt_avg_9m,sbol_bills_pmt_txn_amt_avg_12m,bel_active_tag,total_dr_txn_cnt_max_pct_chg_12m,mtd_adb_casa_min_pct_chg_6m,total_cr_txn_cnt_pct_chg_9m,otc_cash_withdrawal_txn_cnt_avg_12m,total_cr_txn_amt_pct_chg_3m,savings_account_usd_canadian_dollar_others,otc_cash_depo_cr_txn_cnt_min_pct_chg_3m,total_dr_txn_cnt_min_pct_chg_3m,sbol_bills_pmt_txn_amt_avg_3m,atm_cash_depo_txn_amt_avg_12m,ada_loan_active_tag,savings_account_usd_hong_kong_dollar_others,gold_count_primary_cc,banca_active_tag,cashback_count_primary_cc,total_cr_txn_cnt_pct_chg_12m,classic_count_primary_cc,atm_ibft_dr_txn_cnt_sum_12m,bml_active_tag,total_ob_amt_cc,atm_cash_depo_txn_amt_avg_3m,otc_cash_withdrawal_txn_cnt_avg_3m,total_cr_txn_cnt_pct_chg_6m,savings_account_usd_singapore_dollar_others,dollar_savings_chinese_yuan_others,atm_ibft_dr_txn_cnt_sum_3m,titanium_count_primary_cc,ess_active_tag,al_fleet_active_tag,cts_active_tag,total_cr_txn_cnt_pct_chg_3m,platinum_count_primary_cc,world_count_primary_cc,hl_active_tag,savings_account_usd_new_zealand_dollar_others,semp_tag,savings_account_usd_baht_others,savings_account_jpy_yen_others,special_bsa_philippine_peso_others,savings_account_eur_european_ccy_unit_others,cel_active_tag,salad_active_tag,click_count_primary_cc,ob_amt_cel,ob_amt_salad,gift_cash_cards_philippine_peso_others,time_deposit_european_ccy_unit_others,time_deposit_yen_others,Target
6260,NON-FINANCIAL CORPORATION,UNSPECIFIED,Banking Center,Transportation and Storage,UNSPECIFIED,4/29/2022,1.36E+07,1,1,9749006.07,0,0,1.02E+07,0,1923076.92,0,1,0,0,0,0,0,33,0,12825.66,0,0,0,0.97,48629.23,48629.23,0.13,-0.13,0.27,0,0,0.98,0.86,0,0,0.16,0.15,1.46,5,2,0.09,-0.5,0.01,0.86,0,-1,-0.28,0,0.2,0,0,0,0,0,15498.96,0.06,0,0,0,1.27,1.18,0,0.06,0,0,1.18,0,0,1.76,7750.07,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,1813.3,0,0,0,0,46021.43,0,0,0,0,0,0,0,0,1.25,-0.22,0,0,0,0,0,0,0,0,0,0,1,-0.54,-0.33,0,33748.29,0,0,0,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5686,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,Education,UNSPECIFIED,4/29/2022,0,0,0,286405.57,0,0,38705.05,7222.22,1153846.23,0,1,0,0,0,0,0,188,0,0,0,0,0,0.19,2332.44,2332.44,-0.07,0.42,0.14,0.11,-1,1.53,0.19,0,-1,-0.07,0.08,0.14,0,0,0.18,0,0.01,1.02,0,-1,-0.58,0,0.2,0,0,0,0,0,2332.44,0,0.08,1,0,0,0,0,0,0,0,2332.44,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-87229.79,0,0,0,0,0,0,-1,0,0,0,46000,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,-0.81,-0.52,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2370,NON-FINANCIAL CORPORATION,UNSPECIFIED,Corp Bank,Information and Communication,UNSPECIFIED,4/29/2022,0,0,0,1403474.45,0,0,92.28,0,1153846.15,0,1,0,0,0,0,0,45,0,0,0,0,0,0,3,-1,0.11,0,0.04,0,0,0,0,0,-1,0.14,0.05,0.95,-1,1,0,-1,0.01,0,0,-1,0.43,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7249,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,"Professional, Scientific & Technical Activities",UNSPECIFIED,4/29/2022,0,0,0,6.00E+07,0,0,3945.45,3014285.71,120192.31,0,1,0,0,2.88E+07,0,0,6,0,0,0,0,0,0,8,4.56,0,12.05,6.58,0.26,-1,0,0,0,-1,0,0,11.38,3,1,2,-1,1.55,9.81,0,-1,0,0,0,0,0,0,0,0,-1,0,0.12,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,2650000,0,0,-1,0,0,0,-1,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2846,NON-FINANCIAL CORPORATION,UNSPECIFIED,Banking Center,Accommodation and Food Service Activities,UNSPECIFIED,3/31/2022,2.24E+08,1,1,9.05E+08,0,1,3.29E+08,1.45E+08,384615.38,0,1,1,8.82E+07,2.25E+08,0,-1.76E+07,315,-1.84E+09,0.11,0,0.13,0.15,0.07,0.61,0.61,0.09,0.01,0.13,0.13,0.31,0.58,0.04,0.17,0.31,0.03,0.05,0.66,0.77,0,0,-0.05,0.05,0.04,0,-0.48,0.66,0.03,0.06,0.48,0,0,124,0,0.34,0.02,0.04,3,0.25,0.01,0.68,0,0.02,0.04,0.24,0.27,1.27,0.32,0.96,0.3,-0.58,1277,0.15,0.12,0,0.04,0.25,0.18,0.12,0,0.25,-1.02E+07,1.93,0.61,1.17,0.42,0,0,0.1,0.29,0.14,0,2.44E+08,0.62,0,0.19,0,0.26,1.05,2.83,0,0,1,0.31,0.05,-0.04,0,0.15,0.17,0,0,0,0,0,0,0,0.25,-0.02,0.57,3,0.7,0,-0.08,0.05,0,0,0,0,0,0,0,0.78,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5099,FINANCIAL CORPORATION (NON-BANK),UNSPECIFIED,Banking Center,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,3/31/2022,0,0,0,55961.92,0,1,31012.43,32335.23,384615.38,0,1,1,0,0,0,0,173,0,0.02,0,0.02,0.02,0,0.34,0.34,0,-0.03,0.03,0.03,0.5,0.02,0.01,0.03,0.5,0,0.01,0.03,0.5,0,0,-0.33,0,0.03,0,-0.26,0.04,0.03,0.01,0,0,0,0,0,0.34,0.01,-0.01,0,0,0.03,0.34,0,0,-0.02,0,-0.26,0,0.04,0.34,0.04,-0.26,0,0,0,0,0.03,0,0,0,0,0,0,0,0.14,0,0.02,0,0,0.03,0,0.02,0,0,-0.01,0,0.03,0,-0.33,0.08,0,0,0,0,-0.33,-0.17,-0.01,0,-0.17,0,0,0,0,0,0,0,0,0.5,-0.05,-0.33,0,-0.01,0,0,-0.33,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7542,NON-FINANCIAL CORPORATION,UNSPECIFIED,Corp Bank,Real Estate Activities,UNSPECIFIED,3/31/2022,6.83E+07,0,1,2.39E+07,0,1,1.11E+07,6231449.79,2.81E+07,0,1,1,1.39E+07,2.30E+07,158971.35,0,258,-4.57E+08,1.4,15,4.24,1.73,0.37,450.9,7.63,0.94,0.44,0.12,0.12,0.43,-0.18,0.17,2.77,18,-0.05,0.01,11.69,2.42,0,0.09,-0.39,-0.01,0.36,0,-0.85,-0.33,0.11,0.02,206.73,0,0,19,1,7.63,0.17,0.01,2,2,-0.12,1.21,0,0.17,0.07,206.73,-0.5,0.75,0.41,8.54,3.57,-0.93,9,0.12,0.5,0,0.06,-0.21,-0.79,1,0,0.25,-2019310.65,2,-0.98,6.74,-0.98,0,0,4.68,-0.14,-0.98,0,175300.19,0.33,0,-0.45,0,-0.51,-0.98,63.67,0,0,0,-0.46,-0.14,-0.1,0,-0.26,-0.27,0,0,0,0,0,0,0,1.17,-0.12,-0.54,0,3.3,0,-0.5,-0.31,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,-0.59,0,0,0,0,0,0,0,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4261,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,Education,UNSPECIFIED,3/31/2022,9805606.93,0,1,1.44E+07,1,1,15343.64,333333.33,1153846.15,1,1,2,0,0,0,0,131,0,569.1,0,0,0,0.01,15581.07,2849.44,2.67,1.55,0.09,0.09,-1,8.89,0.01,0,-1,0.03,0.39,29.04,1,1,0.31,0,0.05,1.52,0,-0.99,10.78,0,0.51,0,0,0,0,0,2849.44,0.01,0.01,0,0,0.1,0,0,0,0,0,-0.98,0,0,0,1424.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.35,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,FINANCIAL CORPORATION (NON-BANK),UNSPECIFIED,Corp Bank,Financial and Insurance Activities,UNSPECIFIED,3/31/2022,3.33E+07,1,1,1.18E+08,0,1,7758778.7,2004878.36,384615.38,0,1,1,4174237.16,8.84E+07,1.24E+07,0,144,-2.07E+08,1.24,38,3.09,2.83,0.09,16.47,7.09,0.13,-0.25,0.29,-0.01,3.5,-0.13,0.07,0.74,3.5,0.1,0.19,0.5,1.4,0,0.04,-0.47,0.04,0.57,0,-0.98,0.32,0.02,0.04,520.12,0,0,5,0,0.11,0.03,-0.04,1,1,0.28,1.47,0,0.03,0.08,1.93,0,2,0.52,3.83,0.06,-0.98,0,1.4,0,0,0.06,0.3,0.12,-1,0,1,-816665.3,-1,-0.51,0,-0.79,0,0,-0.91,0.08,-0.7,0,126.49,0.4,0,-0.86,0,0.7,-0.36,-1,0,0,0,0.15,0.46,-0.05,0,0.09,0.26,0,0,0,0,0,0,0,0.3,-0.61,1.67,0.08,0.11,0,0,-0.12,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4248,NON-FINANCIAL CORPORATION,UNSPECIFIED,Corp Bank,Human Health and Social Work Activities,UNSPECIFIED,3/31/2022,3.33E+07,0,0,1.94E+08,0,0,8.78E+07,2.25E+07,7692307.69,0,1,1,2.21E+07,2.29E+07,0,-2.05E+08,107,-5.45E+07,0.35,0,5.73,7.47,1.11,65.19,2.46,0.25,0.21,2.49,0.08,0.5,0.65,1.11,11.96,2.5,0.31,0.14,2.49,2.58,0,0.17,0.16,0.42,1.11,0,-0.9,1.2,0.13,0.15,0.71,0,0,5,0,0.32,1.11,0.08,1,0.44,0.11,4.54,0,0,0.24,0.71,-0.9,1.67,2.23,56.21,-0.29,-0.98,7,0.91,4,0,0.05,0.26,0.13,4,0,0.44,-384019.18,4,18.98,-0.44,3.11,0,0,4.17,0.14,1.08,0,114353.25,4.06,0,-0.7,0,1.18,-0.33,1.57,0,0,0,0.04,0.53,-0.69,0,0.04,0.04,0,0,0,5.55E+07,0,0,0,1.82,-0.55,1.8,0,-0.87,0,0,-0.17,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1887,NON-FINANCIAL CORPORATION,UNSPECIFIED,Corp Bank,Financial and Insurance Activities,UNSPECIFIED,3/31/2022,2.10E+07,1,1,5.94E+07,0,0,2.00E+07,146488.33,7692307.69,0,1,0,0,4.20E+07,87132.72,0,350,-1.28E+07,7.64,12,4.18,3.37,-0.39,27.24,25.81,0.09,0.35,0.64,0.01,3,-0.31,-0.18,4.46,3,0.05,0,0.89,0.74,0,0.09,-0.23,0.12,0.32,0,-0.97,-0.41,0.14,-0.01,1.28,0,0,13,0,25.81,-0.26,-0.01,0,0.35,0.06,5.07,0,-0.26,0.12,-0.18,-0.42,2,2.48,18.27,12.7,-0.84,7,0.74,0,0,0.11,0.67,-0.29,-0.5,0,0.35,-3031028.3,-0.5,17.52,0,12.27,0,0,14.01,1.35,35.91,0,58519.44,4.41,0,8.25,0,0.51,34.17,2.59,0,0,0,0.38,0.25,-0.07,0,0.25,0.4,0,0,0,0,0,0,0,0.86,-0.26,0.21,0,14.54,0,0,-0.17,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2167,NON-FINANCIAL CORPORATION,UNSPECIFIED,Banking Center,Real Estate Activities,UNSPECIFIED,3/31/2022,2528102.24,1,1,3170063.13,1,1,2743139.74,4923500.27,384615.38,1,1,1,2535599.35,8169142.37,0,-4997958.96,107,-1.24E+07,-0.2,0,1.93,1.09,0.16,22.23,0.39,0.06,-0.23,0.17,0.17,3,-0.39,0.65,-0.17,3,0.01,0.08,0.7,1.86,1,0,-0.63,-0.13,0.65,0,-0.56,-0.32,0,0.04,12.38,0,0,1,1,0.1,-0.3,-0.29,1,0.67,0.38,0.54,0,-0.3,-0.12,1.69,-0.38,1,-0.14,0.54,-0.14,-0.82,0,1.86,0,0,0.02,-0.06,-1,-1,0,0,-34068.23,-1,-0.81,0,-0.94,0,0,-0.93,-0.57,-0.65,0,562,-0.73,0,-0.81,0,-0.78,-0.12,-1,0,0,0,-0.12,0.61,-0.48,0,-0.06,-0.06,0,0,0,0,0,0,0,0.84,-0.3,-0.47,0,-0.32,0,0,-0.06,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8040,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,175782.82,0,0,181649.09,100000,1153846.15,0,1,0,0,0,0,0,61,0,0,0,0.2,0.33,0.67,0,0,0.02,0.28,0.03,0.03,-1,0.44,0.6,0.11,0,0.01,0.09,0.11,2,1,0.1,0,-0.01,0.6,0,-1,0.95,-0.02,0.08,0,0,0,0,0,0,0.05,-0.01,0,0,0,-0.07,0,0.05,-0.01,0,-0.82,0,-0.08,0.34,-0.41,-0.09,0,2,0,0,0.01,-0.14,0,0,0,0,0,0,-0.51,0,-0.1,0,0,0.59,-0.29,-0.82,0,0,-0.15,0,-0.78,0,-0.17,-0.82,0,0,0,0,-0.29,1,-0.02,0,-0.15,0,0,0,0,0,0,0,0,0.2,-0.25,2,0,-0.82,0,0,-0.17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,3/31/2022,0,0,0,5194643.72,0,0,1884477.73,0,846153.85,0,1,0,0,0,0,0,61,0,0,0,0,0,1.71,263.77,143.9,1.23,1.79,2.8,2.8,0,0.77,1.69,0,0,1.64,0.22,10.96,2,1,0.35,2,0.43,1.69,0,-1,2.35,0,0.17,0,0,0,0,0,143.9,0.01,-0.76,0,0,0,0,0,0.01,0,0,143.9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9770,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,69677.56,0,0,240004.21,240000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5553,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1446,NON-FINANCIAL CORPORATION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,3/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6723,FINANCIAL CORPORATION (NON-BANK),UNSPECIFIED,Banking Center,Financial and Insurance Activities,UNSPECIFIED,5/31/2022,0,0,0,1.68E+08,0,1,4.52E+08,1.52E+08,2477240.69,0,1,0,3.00E+08,3.20E+08,0,0,203,-1.33E+08,0.7,0,10.87,15.13,0.09,2.84,2.84,0.17,-0.57,1.97,1.97,0.21,-0.26,0.07,1.65,0.21,0.29,0.06,1.97,0.88,0,-0.1,0.03,0.38,0.35,0,-0.15,-0.07,0.05,0.02,61.68,0,0,8,0,2.84,0.07,-0.06,1,0.71,0.15,7.26,0,0.02,0.05,0.63,0.5,4,3.55,7.26,1.67,-0.65,0,0.16,0,0,0.02,0.16,-0.98,0,0,0.44,-298679.51,0,9.35,0,791.7,0,0,6.2,0.19,6.02,0,0,5.86,0,5.09,0,0.13,6.78,0,0,0,0,-0.1,0.1,-0.06,0,-0.03,-0.15,0,0,0,0,2.22,0,0,0.69,-0.5,0.33,0,4.77,0,0,-0.22,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3426,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,5/31/2022,0,0,0,6701367.83,0,0,525450.09,1111111.11,1538461.54,0,1,0,0,0,0,0,36,0,98.72,0,0.99,0.15,-0.26,1664.31,357.05,0.22,-0.23,0.04,-0.04,-1,-0.43,-0.06,-0.15,-1,0.06,0.99,1.02,2,2,-0.02,-0.67,-0.02,0.51,0,-1,14.26,0.05,-0.05,0,0,0,0,0,357.05,-0.06,-0.04,0,0,0.13,0.19,0,-0.21,0.01,0,-0.98,0,0.04,0.19,178.03,-0.51,0,0,0,0,-0.06,0,0,0,0,0,0,0,14.18,0,0.4,0,0,-0.63,0.25,20.06,0,0,0.05,0,-0.99,0,0,4.53,0,0,0,0,0,-0.33,-0.05,0,0,-0.29,0,0,0,0,0,0,0,0.67,-0.21,-0.5,0,6.81,0,0,0,0,0,0,0,0,0,0,-0.67,0,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
